time	V(h)
1.900939804168724e-002	7.152419e-001
1.900952280277612e-002	7.248530e-001
1.900965062766878e-002	7.327070e-001
1.900978270658107e-002	7.379140e-001
1.900996482276885e-002	7.400743e-001
1.901018843779440e-002	7.366657e-001
1.901034802581953e-002	7.307011e-001
1.901046927081840e-002	7.244664e-001
1.901059621876417e-002	7.172942e-001
1.901074463364038e-002	7.090998e-001
1.901088816041184e-002	7.021584e-001
1.901104073840392e-002	6.965593e-001
1.901119623171196e-002	6.932734e-001
1.901138165869219e-002	6.926052e-001
1.901157999899731e-002	6.950334e-001
1.901173262161376e-002	6.987395e-001
1.901188305215208e-002	7.033989e-001
1.901206029567966e-002	7.090575e-001
1.901222620730166e-002	7.136902e-001
1.901240703162474e-002	7.172840e-001
1.901258703727417e-002	7.188611e-001
1.901280621989948e-002	7.182071e-001
1.901299893972228e-002	7.157243e-001
1.901317526835304e-002	7.122809e-001
1.901336123647963e-002	7.082488e-001
1.901356606401980e-002	7.042087e-001
1.901376885593144e-002	7.013162e-001
1.901398809753539e-002	6.999124e-001
1.901423883088181e-002	7.002712e-001
1.901443347460087e-002	7.017365e-001
1.901463083681934e-002	7.038624e-001
1.901485968998842e-002	7.062679e-001
1.901510204006997e-002	7.080483e-001
1.901535102146844e-002	7.085606e-001
1.901564003738489e-002	7.075771e-001
1.901587611915286e-002	7.058418e-001
1.901611638793456e-002	7.037319e-001
1.901641349596870e-002	7.015155e-001
1.901668875889488e-002	7.003887e-001
1.901702286797847e-002	7.003189e-001
1.901733776419521e-002	7.010874e-001
1.901764239553190e-002	7.019809e-001
1.901799065328043e-002	7.024331e-001
1.901832865497723e-002	7.019578e-001
1.901878920766087e-002	7.003565e-001
1.901918511817853e-002	6.989089e-001
1.901960510007279e-002	6.979601e-001
1.902002002469243e-002	6.977491e-001
1.902041246166397e-002	6.978563e-001
1.902085472257170e-002	6.977259e-001
1.902133897766359e-002	6.969920e-001
1.902195297405554e-002	6.956509e-001
1.902255499363174e-002	6.945807e-001
1.902314874964315e-002	6.939833e-001
1.902377632457466e-002	6.934413e-001
1.902448757761910e-002	6.924799e-001
1.902521444891523e-002	6.912839e-001
1.902598844548448e-002	6.901959e-001
1.902684199390044e-002	6.892067e-001
1.902771675762362e-002	6.880738e-001
1.902876187535877e-002	6.865675e-001
1.902986738668696e-002	6.850871e-001
1.903112318460961e-002	6.834644e-001
1.903293719273737e-002	6.810025e-001
1.903457380019833e-002	6.788103e-001
1.903666668280030e-002	6.760405e-001
1.903985199120727e-002	6.717727e-001
1.904295963074240e-002	6.676348e-001
1.904665794913792e-002	6.627095e-001
1.905103279279755e-002	6.568896e-001
1.905616318043922e-002	6.500849e-001
1.909152190681920e-002	6.035838e-001
1.911646640115639e-002	5.712773e-001
1.915064608865639e-002	5.276719e-001
1.918482577615639e-002	4.849114e-001
1.921900546365639e-002	4.431385e-001
1.925318515115639e-002	4.024364e-001
1.928736483865639e-002	3.628779e-001
1.932154452615639e-002	3.245273e-001
1.935572421365639e-002	2.874396e-001
1.938990390115639e-002	2.516624e-001
1.942408358865639e-002	2.172345e-001
1.945826327615639e-002	1.839230e-001
1.946682031250000e-002	1.758241e-001
1.948393438518722e-002	1.599548e-001
1.948493438518723e-002	1.590265e-001
1.948693438518723e-002	1.571897e-001
1.949046376328948e-002	1.539896e-001
1.949410799224640e-002	1.506785e-001
1.949510799224640e-002	1.497803e-001
1.949710799224641e-002	1.479814e-001
1.949810799224641e-002	1.470747e-001
1.949900000000000e-002	1.462818e-001
1.949921598449282e-002	1.460931e-001
1.949964795347845e-002	1.457114e-001
1.950013606202873e-002	1.452709e-001
1.950100000000000e-002	1.444828e-001
1.950100190213902e-002	1.426824e-001
1.950100570641705e-002	1.392405e-001
1.950101003716985e-002	1.356176e-001
1.950101438333124e-002	1.323497e-001
1.950101988307161e-002	1.287280e-001
1.950102681341312e-002	1.249076e-001
1.950103581078427e-002	1.211017e-001
1.950104700066077e-002	1.180832e-001
1.950106133886356e-002	1.167998e-001
1.950107957883389e-002	1.189183e-001
1.950110441914740e-002	1.268477e-001
1.950112970569527e-002	1.390151e-001
1.950115157726686e-002	1.516904e-001
1.950116928683983e-002	1.624834e-001
1.950118686292813e-002	1.728430e-001
1.950120456939072e-002	1.822239e-001
1.950122836417606e-002	1.924931e-001
1.950125840906484e-002	2.012277e-001
1.950129965311994e-002	2.063653e-001
1.950134585791685e-002	2.051192e-001
1.950139062373006e-002	1.990295e-001
1.950143915565180e-002	1.893932e-001
1.950149384669527e-002	1.757704e-001
1.950156457547056e-002	1.522002e-001
1.950164032870230e-002	1.153137e-001
1.950173729260319e-002	4.817209e-002
1.950183470783000e-002	-3.709896e-002
1.950187089557070e-002	-7.416314e-002
1.950192762451860e-002	-1.388941e-001
1.950200000000000e-002	-2.263039e-001
1.950200723754814e-002	-2.298588e-001
1.950202171264442e-002	-2.396024e-001
1.950204642389956e-002	-2.627397e-001
1.950206262357665e-002	-2.827438e-001
1.950208352422697e-002	-3.145208e-001
1.950210462204482e-002	-3.509899e-001
1.950211852680062e-002	-3.772406e-001
1.950212936356211e-002	-3.988163e-001
1.950213891649539e-002	-4.183871e-001
1.950214780529931e-002	-4.369120e-001
1.950215677383277e-002	-4.557940e-001
1.950216790546158e-002	-4.793233e-001
1.950218106216630e-002	-5.070478e-001
1.950219519574643e-002	-5.365091e-001
1.950220884318616e-002	-5.644139e-001
1.950222358956666e-002	-5.937459e-001
1.950224003379192e-002	-6.252040e-001
1.950226387043773e-002	-6.683530e-001
1.950229774509874e-002	-7.254448e-001
1.950234117098297e-002	-7.935727e-001
1.950236992365744e-002	-8.361775e-001
1.950239262797833e-002	-8.685952e-001
1.950241456431328e-002	-8.993137e-001
1.950244080852712e-002	-9.355358e-001
1.950246563160503e-002	-9.691128e-001
1.950250694622549e-002	-1.022713e+000
1.950256600472899e-002	-1.093015e+000
1.950263465979921e-002	-1.162890e+000
1.950270423393026e-002	-1.216870e+000
1.950279506760969e-002	-1.259665e+000
1.950292534486240e-002	-1.275952e+000
1.950307228132291e-002	-1.242599e+000
1.950318764478108e-002	-1.178658e+000
1.950330312591113e-002	-1.085010e+000
1.950343677397127e-002	-9.563077e-001
1.950355168805779e-002	-8.382296e-001
1.950365721230208e-002	-7.310174e-001
1.950376343603402e-002	-6.314781e-001
1.950387089543142e-002	-5.449721e-001
1.950397881114539e-002	-4.769107e-001
1.950408950647096e-002	-4.295492e-001
1.950420154680783e-002	-4.072492e-001
1.950434031917932e-002	-4.139349e-001
1.950450666218692e-002	-4.606294e-001
1.950465686377486e-002	-5.305948e-001
1.950477136771255e-002	-5.973569e-001
1.950487937167088e-002	-6.654134e-001
1.950498931353539e-002	-7.338251e-001
1.950510299119399e-002	-7.989532e-001
1.950521550261261e-002	-8.538326e-001
1.950533051934253e-002	-8.953193e-001
1.950549289868734e-002	-9.266932e-001
1.950568727198447e-002	-9.282672e-001
1.950586000037279e-002	-8.992977e-001
1.950602039120267e-002	-8.516089e-001
1.950614583645185e-002	-8.055829e-001
1.950625567388513e-002	-7.627496e-001
1.950636692210394e-002	-7.207608e-001
1.950648393441149e-002	-6.810493e-001
1.950659680710546e-002	-6.496668e-001
1.950672557648758e-002	-6.251035e-001
1.950689784442536e-002	-6.113674e-001
1.950710647917233e-002	-6.187979e-001
1.950727124050767e-002	-6.407955e-001
1.950739090577792e-002	-6.646734e-001
1.950749788749191e-002	-6.893622e-001
1.950761294079935e-002	-7.167475e-001
1.950772458698531e-002	-7.421919e-001
1.950783698769679e-002	-7.650092e-001
1.950795018516910e-002	-7.835492e-001
1.950808432052866e-002	-7.981228e-001
1.950826083482124e-002	-8.047739e-001
1.950848665424684e-002	-7.970395e-001
1.950864860432865e-002	-7.819289e-001
1.950877116319399e-002	-7.658149e-001
1.950887909320698e-002	-7.499834e-001
1.950899112329357e-002	-7.334348e-001
1.950910383711862e-002	-7.178792e-001
1.950922486173118e-002	-7.034152e-001
1.950933920998043e-002	-6.929862e-001
1.950949368970272e-002	-6.847357e-001
1.950967888869926e-002	-6.825637e-001
1.950984029104319e-002	-6.870202e-001
1.950996404272308e-002	-6.942062e-001
1.951007154641814e-002	-7.024823e-001
1.951017969688693e-002	-7.118444e-001
1.951028925158353e-002	-7.215818e-001
1.951041980028211e-002	-7.326155e-001
1.951054555414744e-002	-7.418560e-001
1.951067515194786e-002	-7.491550e-001
1.951081602712020e-002	-7.537940e-001
1.951100735742922e-002	-7.547835e-001
1.951122223115845e-002	-7.502708e-001
1.951137593365086e-002	-7.439288e-001
1.951149382733602e-002	-7.376737e-001
1.951162569434161e-002	-7.302009e-001
1.951174599620204e-002	-7.236018e-001
1.951186386457376e-002	-7.178231e-001
1.951198171037066e-002	-7.131881e-001
1.951212940350464e-002	-7.093579e-001
1.951230586853012e-002	-7.074544e-001
1.951245222805428e-002	-7.080355e-001
1.951257151899885e-002	-7.099698e-001
1.951268279710077e-002	-7.127129e-001
1.951279546033085e-002	-7.160871e-001
1.951293092048318e-002	-7.204546e-001
1.951309605768673e-002	-7.255589e-001
1.951327145756666e-002	-7.300408e-001
1.951344935717904e-002	-7.329642e-001
1.951364267780921e-002	-7.338775e-001
1.951387252750165e-002	-7.323542e-001
1.951405313344126e-002	-7.295503e-001
1.951422760679523e-002	-7.259371e-001
1.951440469667142e-002	-7.221203e-001
1.951457819040081e-002	-7.188290e-001
1.951476237789426e-002	-7.162858e-001
1.951494463459298e-002	-7.150221e-001
1.951515280537332e-002	-7.150551e-001
1.951534186762203e-002	-7.162227e-001
1.951556113127934e-002	-7.184195e-001
1.951576471834755e-002	-7.206026e-001
1.951600945068516e-002	-7.226907e-001
1.951624704191365e-002	-7.236038e-001
1.951652842529968e-002	-7.230931e-001
1.951681899868148e-002	-7.212459e-001
1.951705964293374e-002	-7.191806e-001
1.951729888480492e-002	-7.172490e-001
1.951756057933525e-002	-7.158449e-001
1.951786002630477e-002	-7.153372e-001
1.951816916850111e-002	-7.158009e-001
1.951845499141514e-002	-7.166613e-001
1.951877710331738e-002	-7.174327e-001
1.951910031271468e-002	-7.174728e-001
1.951948896093556e-002	-7.165493e-001
1.951979042804638e-002	-7.153838e-001
1.952010391515319e-002	-7.141834e-001
1.952047168405298e-002	-7.132927e-001
1.952090831140597e-002	-7.129681e-001
1.952127082991279e-002	-7.130430e-001
1.952167595228298e-002	-7.130241e-001
1.952211836289160e-002	-7.125037e-001
1.952268708199501e-002	-7.113080e-001
1.952316749504931e-002	-7.103092e-001
1.952370310729457e-002	-7.095828e-001
1.952434801339003e-002	-7.090463e-001
1.952496199181638e-002	-7.084114e-001
1.952560208336529e-002	-7.074303e-001
1.952623090651705e-002	-7.064072e-001
1.952698498181496e-002	-7.054146e-001
1.952787192151440e-002	-7.043808e-001
1.952880162884310e-002	-7.031403e-001
1.952984074042799e-002	-7.016708e-001
1.953107173190848e-002	-7.000628e-001
1.953241598839187e-002	-6.983137e-001
1.953373797911596e-002	-6.965190e-001
1.953527866506058e-002	-6.944795e-001
1.953688822706161e-002	-6.923639e-001
1.953888720162576e-002	-6.896937e-001
1.954140207921443e-002	-6.863688e-001
1.954394580624478e-002	-6.830016e-001
1.954688812073770e-002	-6.791030e-001
1.958717197113770e-002	-6.259032e-001
1.962745582153770e-002	-5.740514e-001
1.966773967193770e-002	-5.235476e-001
1.970802352233770e-002	-4.743918e-001
1.974830737273770e-002	-4.265839e-001
1.978859122313769e-002	-3.801241e-001
1.982887507353769e-002	-3.350122e-001
1.986305476103769e-002	-2.983716e-001
1.989723444853769e-002	-2.630180e-001
1.993141413603769e-002	-2.290051e-001
1.996559382353769e-002	-1.959964e-001
1.996582031250000e-002	-1.957866e-001
1.996627329042462e-002	-1.953775e-001
1.996717924627386e-002	-1.945409e-001
1.996899115797235e-002	-1.928475e-001
1.997258639907379e-002	-1.895103e-001
1.997679401957622e-002	-1.856289e-001
1.998685877076838e-002	-1.764106e-001
1.999196760280015e-002	-1.717747e-001
1.999296760280015e-002	-1.708727e-001
1.999496760280015e-002	-1.690706e-001
1.999806479439969e-002	-1.662934e-001
1.999906479439969e-002	-1.653970e-001
2.000000000000000e-002	-1.645549e-001
2.000000205942756e-002	-1.626146e-001
2.000000617828266e-002	-1.589147e-001
2.000001065873594e-002	-1.552092e-001
2.000001513744553e-002	-1.518987e-001
2.000002085508531e-002	-1.482205e-001
2.000002803911739e-002	-1.443910e-001
2.000003737994043e-002	-1.406436e-001
2.000004896963770e-002	-1.378172e-001
2.000006386658471e-002	-1.369315e-001
2.000008286603478e-002	-1.397735e-001
2.000010917422312e-002	-1.489884e-001
2.000013449637213e-002	-1.617291e-001
2.000015529677422e-002	-1.740015e-001
2.000017282163697e-002	-1.846551e-001
2.000019192338242e-002	-1.957076e-001
2.000020970953367e-002	-2.047387e-001
2.000023632400382e-002	-2.153447e-001
2.000026746189379e-002	-2.230144e-001
2.000031411208500e-002	-2.264863e-001
2.000036478703396e-002	-2.228345e-001
2.000042020959888e-002	-2.134269e-001
2.000047068719382e-002	-2.020152e-001
2.000053195535741e-002	-1.834364e-001
2.000062809267037e-002	-1.410656e-001
2.000072103807777e-002	-8.118934e-002
2.000081825474285e-002	-1.927767e-004
2.000084011090136e-002	2.111578e-002
2.000088382321838e-002	6.782539e-002
2.000091257536597e-002	1.000339e-001
2.000094249570482e-002	1.354771e-001
2.000100000000000e-002	2.062417e-001
2.000100575042952e-002	2.088457e-001
2.000101725128856e-002	2.159419e-001
2.000104025300663e-002	2.356801e-001
2.000105555639574e-002	2.531986e-001
2.000107670536536e-002	2.834595e-001
2.000109620203731e-002	3.163884e-001
2.000113130299517e-002	3.830497e-001
2.000114750418317e-002	4.159181e-001
2.000115942746621e-002	4.410063e-001
2.000117127055741e-002	4.660881e-001
2.000118316634326e-002	4.911796e-001
2.000119732298258e-002	5.206850e-001
2.000121068122043e-002	5.479668e-001
2.000122583333822e-002	5.780259e-001
2.000124294002797e-002	6.105954e-001
2.000126780080353e-002	6.552355e-001
2.000130376241705e-002	7.154362e-001
2.000133916778814e-002	7.708278e-001
2.000136355897015e-002	8.069938e-001
2.000138624624785e-002	8.395189e-001
2.000140928897377e-002	8.719229e-001
2.000143294688293e-002	9.047163e-001
2.000145638246863e-002	9.366885e-001
2.000148825775260e-002	9.786748e-001
2.000155200832054e-002	1.056715e+000
2.000162007682806e-002	1.129141e+000
2.000169052355582e-002	1.187744e+000
2.000177288568781e-002	1.230705e+000
2.000191678286846e-002	1.254872e+000
2.000206162827626e-002	1.227617e+000
2.000217472644607e-002	1.168030e+000
2.000228792205091e-002	1.078923e+000
2.000241445834042e-002	9.589354e-001
2.000253566296102e-002	8.348572e-001
2.000264326439489e-002	7.249824e-001
2.000275205072696e-002	6.217037e-001
2.000286017295162e-002	5.329118e-001
2.000296921049944e-002	4.621568e-001
2.000308003960106e-002	4.126319e-001
2.000319245396028e-002	3.879495e-001
2.000332700269375e-002	3.915965e-001
2.000349209539849e-002	4.355325e-001
2.000365936108454e-002	5.123529e-001
2.000378597854526e-002	5.860338e-001
2.000389468047024e-002	6.545486e-001
2.000400507178381e-002	7.228206e-001
2.000411789836521e-002	7.864922e-001
2.000422993451041e-002	8.397077e-001
2.000434648443148e-002	8.797055e-001
2.000451466779284e-002	9.084681e-001
2.000471450793047e-002	9.045281e-001
2.000490457811252e-002	8.670812e-001
2.000507673419606e-002	8.120627e-001
2.000518937787476e-002	7.694277e-001
2.000529803731216e-002	7.270533e-001
2.000540739265963e-002	6.868226e-001
2.000552047199384e-002	6.503184e-001
2.000563434751888e-002	6.214439e-001
2.000577889659023e-002	5.985274e-001
2.000596085827866e-002	5.908901e-001
2.000617613885676e-002	6.065679e-001
2.000633536369154e-002	6.324768e-001
2.000645483123707e-002	6.584573e-001
2.000656304621058e-002	6.841220e-001
2.000668140000099e-002	7.118793e-001
2.000679456636938e-002	7.362397e-001
2.000690837853612e-002	7.569839e-001
2.000702298535789e-002	7.722647e-001
2.000718862400345e-002	7.837273e-001
2.000738363335111e-002	7.835350e-001
2.000755508530107e-002	7.722375e-001
2.000769189410376e-002	7.567592e-001
2.000780833167096e-002	7.405655e-001
2.000791791695607e-002	7.243024e-001
2.000803157388939e-002	7.077500e-001
2.000814592416862e-002	6.925353e-001
2.000825919594863e-002	6.798303e-001
2.000837498319291e-002	6.703975e-001
2.000854211560163e-002	6.634546e-001
2.000874021849768e-002	6.636791e-001
2.000890020876468e-002	6.700916e-001
2.000903247808070e-002	6.791186e-001
2.000914880319076e-002	6.888199e-001
2.000925893006668e-002	6.986047e-001
2.000938681609824e-002	7.096817e-001
2.000951038713109e-002	7.192485e-001
2.000963898991920e-002	7.272461e-001
2.000976988222779e-002	7.325538e-001
2.000995009457068e-002	7.349567e-001
2.001016963693835e-002	7.319688e-001
2.001032816327603e-002	7.262729e-001
2.001045111066070e-002	7.200761e-001
2.001057684536501e-002	7.130296e-001
2.001072657825438e-002	7.047447e-001
2.001086946536173e-002	6.977475e-001
2.001102253800779e-002	6.919716e-001
2.001117639446494e-002	6.885018e-001
2.001135748173847e-002	6.876093e-001
2.001156792463828e-002	6.899732e-001
2.001172485711508e-002	6.936830e-001
2.001187540875704e-002	6.983111e-001
2.001205356388689e-002	7.039816e-001
2.001221882516217e-002	7.085915e-001
2.001240048427485e-002	7.122098e-001
2.001257992108549e-002	7.137994e-001
2.001279954129525e-002	7.131665e-001
2.001299415494313e-002	7.106785e-001
2.001317135311368e-002	7.072339e-001
2.001335759445968e-002	7.032122e-001
2.001356268710705e-002	6.991876e-001
2.001376570181017e-002	6.963136e-001
2.001398538842052e-002	6.949286e-001
2.001423685215454e-002	6.953050e-001
2.001443046947282e-002	6.967670e-001
2.001462761547704e-002	6.988870e-001
2.001485699069653e-002	7.012867e-001
2.001509969436240e-002	7.030541e-001
2.001534923618205e-002	7.035514e-001
2.001563916404590e-002	7.025535e-001
2.001587371968364e-002	7.008290e-001
2.001611372369971e-002	6.987286e-001
2.001641104071989e-002	6.965259e-001
2.001668674499283e-002	6.954117e-001
2.001702187677619e-002	6.953539e-001
2.001733531911593e-002	6.961222e-001
2.001763986899661e-002	6.970125e-001
2.001798840369913e-002	6.974586e-001
2.001832717766904e-002	6.969782e-001
2.001878990221361e-002	6.953729e-001
2.001918807823895e-002	6.939293e-001
2.001960815660165e-002	6.929989e-001
2.002002518302728e-002	6.928003e-001
2.002041472356643e-002	6.929090e-001
2.002085670784625e-002	6.927744e-001
2.002134100869227e-002	6.920376e-001
2.002196220717385e-002	6.906868e-001
2.002255743986051e-002	6.896423e-001
2.002315732375538e-002	6.890494e-001
2.002378341692878e-002	6.885098e-001
2.002449517814639e-002	6.875477e-001
2.002522644538488e-002	6.863528e-001
2.002600863257433e-002	6.852666e-001
2.002686259125725e-002	6.842836e-001
2.002774824511778e-002	6.831385e-001
2.002878970342288e-002	6.816476e-001
2.002991332066535e-002	6.801572e-001
2.003116696563321e-002	6.785467e-001
2.003293578717287e-002	6.761599e-001
2.003461735118462e-002	6.739236e-001
2.003666950142349e-002	6.712244e-001
2.003974604198113e-002	6.671283e-001
2.004295400820844e-002	6.628852e-001
2.004655622669195e-002	6.581188e-001
2.005099309127588e-002	6.522551e-001
2.005607466599853e-002	6.455591e-001
2.009127287192549e-002	5.995778e-001
2.011645818317171e-002	5.671785e-001
2.015063787067171e-002	5.238751e-001
2.018481755817171e-002	4.814189e-001
2.021899724567171e-002	4.399514e-001
2.025317693317171e-002	3.995551e-001
2.028735662067171e-002	3.603027e-001
2.032153630817171e-002	3.222581e-001
2.035571599567171e-002	2.854762e-001
2.038989568317171e-002	2.500039e-001
2.042407537067171e-002	2.158800e-001
2.045825505817171e-002	1.828715e-001
2.046682031250000e-002	1.748407e-001
2.048395082115658e-002	1.591066e-001
2.048495082115658e-002	1.581874e-001
2.048695082115658e-002	1.563689e-001
2.049043885115214e-002	1.532370e-001
2.049404863158115e-002	1.499890e-001
2.049504863158115e-002	1.490995e-001
2.049704863158115e-002	1.473176e-001
2.049804863158115e-002	1.464201e-001
2.049900000000000e-002	1.455827e-001
2.049909726316231e-002	1.454989e-001
2.049968084213616e-002	1.449882e-001
2.050022189470153e-002	1.445027e-001
2.050100000000000e-002	1.437996e-001
2.050100171311208e-002	1.421693e-001
2.050100513933624e-002	1.390455e-001
2.050100945760679e-002	1.353900e-001
2.050101363434879e-002	1.321966e-001
2.050101899628198e-002	1.285874e-001
2.050102562372768e-002	1.248192e-001
2.050103437042013e-002	1.209386e-001
2.050104512101206e-002	1.177751e-001
2.050105902237746e-002	1.161345e-001
2.050107649589462e-002	1.176059e-001
2.050110019328066e-002	1.245025e-001
2.050112662813843e-002	1.367150e-001
2.050114969827574e-002	1.498679e-001
2.050116760467220e-002	1.607685e-001
2.050118506903904e-002	1.711322e-001
2.050120268937835e-002	1.806088e-001
2.050122553192712e-002	1.907421e-001
2.050125504545941e-002	1.998084e-001
2.050129461911982e-002	2.054055e-001
2.050134198462902e-002	2.047322e-001
2.050138730185648e-002	1.989111e-001
2.050143627601085e-002	1.893425e-001
2.050149035316389e-002	1.760832e-001
2.050155900061921e-002	1.537221e-001
2.050163468248613e-002	1.177463e-001
2.050173206379887e-002	5.173511e-002
2.050182710596788e-002	-3.056946e-002
2.050187335079050e-002	-7.732053e-002
2.050190751035476e-002	-1.150029e-001
2.050193168087150e-002	-1.429076e-001
2.050196004380995e-002	-1.768773e-001
2.050200000000000e-002	-2.270455e-001
2.050200695595096e-002	-2.298864e-001
2.050201623055223e-002	-2.353138e-001
2.050203142012980e-002	-2.473856e-001
2.050204814334436e-002	-2.648768e-001
2.050206719347681e-002	-2.899526e-001
2.050208809408345e-002	-3.226717e-001
2.050210686897115e-002	-3.558616e-001
2.050211996924543e-002	-3.809189e-001
2.050213049181953e-002	-4.020045e-001
2.050213985383369e-002	-4.212602e-001
2.050214861258284e-002	-4.395619e-001
2.050215743310132e-002	-4.581632e-001
2.050216872503036e-002	-4.820519e-001
2.050218183741482e-002	-5.096856e-001
2.050219586917331e-002	-5.389156e-001
2.050220959250461e-002	-5.669385e-001
2.050222435768286e-002	-5.962472e-001
2.050224107665663e-002	-6.281356e-001
2.050226526360564e-002	-6.717282e-001
2.050230034271168e-002	-7.305597e-001
2.050234316328990e-002	-7.974573e-001
2.050237089116196e-002	-8.384247e-001
2.050239342174641e-002	-8.705545e-001
2.050241545581328e-002	-9.013975e-001
2.050244157659737e-002	-9.374407e-001
2.050246676088707e-002	-9.714787e-001
2.050250931884786e-002	-1.026600e+000
2.050256762241794e-002	-1.095757e+000
2.050263641482572e-002	-1.165366e+000
2.050270578792591e-002	-1.218681e+000
2.050279812604423e-002	-1.261462e+000
2.050292783952402e-002	-1.278092e+000
2.050305897710839e-002	-1.250094e+000
2.050317239707263e-002	-1.189700e+000
2.050328581508257e-002	-1.100707e+000
2.050341452431222e-002	-9.789231e-001
2.050352912789986e-002	-8.616661e-001
2.050363497653160e-002	-7.532117e-001
2.050374114741785e-002	-6.515341e-001
2.050384859933777e-002	-5.618030e-001
2.050395700785124e-002	-4.894215e-001
2.050406757311267e-002	-4.376110e-001
2.050417997909896e-002	-4.101321e-001
2.050431002534224e-002	-4.102736e-001
2.050447361045094e-002	-4.497378e-001
2.050463685702345e-002	-5.212288e-001
2.050475881707501e-002	-5.906038e-001
2.050486683633185e-002	-6.583459e-001
2.050497689418573e-002	-7.271682e-001
2.050508953561222e-002	-7.923952e-001
2.050520810612016e-002	-8.512352e-001
2.050532233567971e-002	-8.935746e-001
2.050548295806810e-002	-9.264236e-001
2.050567274933699e-002	-9.303658e-001
2.050584479986655e-002	-9.035335e-001
2.050600563855622e-002	-8.570963e-001
2.050613495582824e-002	-8.101960e-001
2.050624497587131e-002	-7.673579e-001
2.050635659035126e-002	-7.249434e-001
2.050646973962505e-002	-6.859618e-001
2.050658263145223e-002	-6.535786e-001
2.050670398295548e-002	-6.289229e-001
2.050687429292068e-002	-6.127736e-001
2.050707880529777e-002	-6.170630e-001
2.050725224485846e-002	-6.383430e-001
2.050737716523665e-002	-6.624480e-001
2.050748409628017e-002	-6.868607e-001
2.050760575946689e-002	-7.157993e-001
2.050771637617281e-002	-7.411375e-001
2.050782797380681e-002	-7.640445e-001
2.050794028004940e-002	-7.828498e-001
2.050807054698821e-002	-7.976617e-001
2.050824467526070e-002	-8.053472e-001
2.050846389142770e-002	-7.993472e-001
2.050862493875264e-002	-7.852343e-001
2.050875026532336e-002	-7.692255e-001
2.050885797979858e-002	-7.535820e-001
2.050896898017183e-002	-7.371153e-001
2.050908101750419e-002	-7.213595e-001
2.050919825527679e-002	-7.068272e-001
2.050931223180523e-002	-6.956548e-001
2.050945447708351e-002	-6.867768e-001
2.050963410109478e-002	-6.831616e-001
2.050982311093402e-002	-6.871535e-001
2.050995803973754e-002	-6.944812e-001
2.051006661024706e-002	-7.027185e-001
2.051017406332115e-002	-7.119879e-001
2.051028300251428e-002	-7.216736e-001
2.051041349028221e-002	-7.327477e-001
2.051053876777616e-002	-7.420349e-001
2.051066840219259e-002	-7.494662e-001
2.051080663395828e-002	-7.541988e-001
2.051099656662950e-002	-7.552982e-001
2.051123644485160e-002	-7.502151e-001
2.051139794245874e-002	-7.434418e-001
2.051151753789197e-002	-7.370004e-001
2.051165051441171e-002	-7.294552e-001
2.051176803349110e-002	-7.231105e-001
2.051189473609101e-002	-7.171158e-001
2.051201288852066e-002	-7.128162e-001
2.051217948377004e-002	-7.091480e-001
2.051235351887184e-002	-7.079713e-001
2.051248599645228e-002	-7.089843e-001
2.051260115136705e-002	-7.111723e-001
2.051272377113815e-002	-7.144211e-001
2.051283487619622e-002	-7.178631e-001
2.051298844235449e-002	-7.228206e-001
2.051315548258996e-002	-7.277578e-001
2.051333415221292e-002	-7.318416e-001
2.051351281234460e-002	-7.341067e-001
2.051371724550028e-002	-7.341884e-001
2.051397129855829e-002	-7.314617e-001
2.051417384323337e-002	-7.277314e-001
2.051435379405675e-002	-7.238446e-001
2.051452436137186e-002	-7.204033e-001
2.051471000228720e-002	-7.174757e-001
2.051488577060712e-002	-7.158782e-001
2.051511110099420e-002	-7.154583e-001
2.051528821432224e-002	-7.162624e-001
2.051547863914183e-002	-7.180163e-001
2.051568839529060e-002	-7.203110e-001
2.051591135547694e-002	-7.224820e-001
2.051616266794430e-002	-7.239668e-001
2.051641354475004e-002	-7.240422e-001
2.051673427314470e-002	-7.224576e-001
2.051697936515003e-002	-7.204744e-001
2.051720783134185e-002	-7.185094e-001
2.051747542405787e-002	-7.167458e-001
2.051774285417650e-002	-7.159486e-001
2.051810785894297e-002	-7.161784e-001
2.051840095694506e-002	-7.169804e-001
2.051870388251157e-002	-7.178172e-001
2.051902210384006e-002	-7.180693e-001
2.051938873801195e-002	-7.174119e-001
2.051974069155205e-002	-7.161306e-001
2.052006275804624e-002	-7.148678e-001
2.052043689629215e-002	-7.138529e-001
2.052083398658191e-002	-7.134591e-001
2.052121731630118e-002	-7.135168e-001
2.052161853044804e-002	-7.135442e-001
2.052205846055528e-002	-7.131069e-001
2.052259367610908e-002	-7.120190e-001
2.052302862132074e-002	-7.110633e-001
2.052358346768501e-002	-7.101972e-001
2.052415678671504e-002	-7.096871e-001
2.052467314966311e-002	-7.092357e-001
2.052532115667605e-002	-7.083507e-001
2.052607594331023e-002	-7.071204e-001
2.052685412705934e-002	-7.060264e-001
2.052763984954878e-002	-7.051142e-001
2.052844339458145e-002	-7.040893e-001
2.052935325419797e-002	-7.027728e-001
2.053029918770182e-002	-7.014785e-001
2.053135998097299e-002	-7.001238e-001
2.053265512186845e-002	-6.983877e-001
2.053399844365486e-002	-6.965594e-001
2.053572852557497e-002	-6.942722e-001
2.053766798682378e-002	-6.916798e-001
2.053964941553373e-002	-6.890244e-001
2.054236936550572e-002	-6.854108e-001
